winner_is_blue,is_title_bout,no_of_rounds,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,total_fight_time_secs,finish_DQ,finish_KO/TKO,finish_M-DEC,finish_Overturned,finish_S-DEC,finish_SUB,finish_U-DEC,year,month,day,Australia,Brazil,Canada,Chile,China,Croatia,Czech Republic,Denmark,Germany,Ireland,Japan,Mexico,Netherlands,New Zealand,Philippines,Poland,Russia,Singapore,South Korea,Sweden,USA,United Arab Emirates,United Kingdom,Uruguay,Catch Weight,Featherweight,Flyweight,Heavyweight,Light Heavyweight,Lightweight,Middleweight,Welterweight,Women's Bantamweight,Women's Featherweight,Women's Flyweight,Women's Strawweight,B_Orthodox,B_Southpaw,B_Switch,R_Orthodox,R_Southpaw,R_Switch,better_rank_Red,better_rank_neither,weight_dif,odds_dif,ev_dif,draw_dif,avg_SIG_STR_pct_dif,avg_TD_pct_dif,win_by_Decision_Majority_dif,win_by_Decision_Split_dif,win_by_Decision_Unanimous_dif,win_by_TKO_Doctor_Stoppage_dif
1,0,3,1,5,-1,2,-1,4,0,0,1,7.62,-2.54,8,22.82954545,0.056818182,-0.659090909,0,838.0,0,0,0,0,0,1,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10,290,70.48387097,0,-0.037272727000000005,-0.409090909,0,1,0,0
1,0,3,0,0,0,0,0,1,0,1,-1,0.0,0.0,9,53.0,0.0,2.0,0,900.0,0,0,0,0,0,0,1,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,-220,-16.666666669999998,0,-0.009999999999999898,-0.5,0,0,0,0
1,0,3,1,3,-4,-9,4,-32,0,-2,-3,5.08,2.54,6,-5.62222222,-0.922222222,-0.133333333,0,900.0,0,0,0,0,0,0,1,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-310,-84.39393939,0,0.11433333299999998,-0.04188888899999993,0,0,-4,0
0,0,3,0,2,-1,-2,0,-4,0,-2,-1,-2.54,-10.16,-2,26.91666667,-0.083333333,3.416666667,0,294.0,0,1,0,0,0,0,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-10,-8.281573500000007,0,-0.022500000000000075,0.0033333329999999384,-1,0,2,0
1,0,3,0,-1,-1,0,-2,7,-1,0,0,0.0,-7.62,-4,14.75,0.0,-3.5,0,858.0,0,1,0,0,0,0,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,725,300.0,0,-0.07249999999999995,-0.4525,0,1,-1,0
1,0,3,1,2,-3,-5,3,-21,0,0,0,0.0,7.62,6,2.7,1.4,1.9,0,731.0,0,0,0,0,0,1,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-630,-256.01449275,0,0.19299999999999995,0.373,0,-3,-2,0
1,0,3,0,1,1,3,-3,15,0,1,0,5.08,5.08,3,-5.625,0.125,-0.875,0,821.0,0,0,0,0,0,1,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-290,-70.48387097,0,-0.03125,-0.1325,0,1,1,0
0,0,3,1,0,-1,-1,1,0,-1,0,0,5.08,7.62,0,20.22857143,0.771428571,2.3428571430000003,0,300.0,0,1,0,0,0,0,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,260,48.571428569999995,0,0.15857142899999999,-0.021714286000000027,0,0,-1,0
1,0,3,0,0,-1,-1,0,-2,-1,-1,0,-5.08,-10.16,4,-14.0,0.0,-1.0,0,900.0,0,0,0,0,1,0,0,2015,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,680,282.97297297,0,-0.325,-0.5,0,0,0,0
1,0,5,-1,0,-2,-7,2,-7,-1,-4,-3,0.0,-7.62,-5,8.39473684,-0.226315789,-0.8,0,900.0,0,0,0,0,0,0,0,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-12,400,134.54545455,0,-0.11715789500000001,-0.23421052600000003,0,0,0,1
0,0,3,1,1,-2,-2,1,-6,0,-2,0,2.54,-2.54,3,-20.0,-0.25,-0.75,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-220,-16.666666669999998,0,0.050000000000000044,-0.25,0,0,0,-2
0,0,3,0,0,0,0,0,-1,1,0,0,2.54,-5.08,-4,-8.0,0.0,2.0,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-420,-146.52173913000001,0,0.15999999999999998,0.5,0,0,0,0
1,0,3,0,-1,-1,-1,0,-3,0,0,0,2.54,5.08,6,-109.0,0.0,-2.0,0,90.0,0,0,0,0,0,1,0,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,975,406.81818182,0,-0.02999999999999997,-0.5,0,0,-1,0
1,0,3,1,0,-4,-5,4,-19,0,-1,-2,-7.62,0.0,10,2.0,-0.5,-0.6,0,8.0,0,1,0,0,0,0,0,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-320,-91.17647059000001,0,0.20400000000000001,-0.11699999999999999,0,-1,-1,0
0,0,3,0,0,0,0,0,0,0,0,0,2.54,-7.62,-4,0.0,0.0,0.0,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,15,250,40.925925930000005,0,0.0,0.0,0,0,0,0
0,0,3,0,-2,-2,-2,1,-7,-1,0,-2,-2.54,2.54,5,-22.33333333,-0.666666667,-1.6666666669999999,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,-15,975,406.81818182,0,-0.05666666700000006,-0.45333333299999995,0,0,0,0
1,0,3,-2,0,1,1,-3,9,0,0,1,10.16,10.16,-9,15.25,1.0,0.75,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,250,40.925925930000005,0,-0.09750000000000003,0.2475,0,0,0,0
1,0,3,0,0,0,0,-1,-2,0,0,0,12.7,5.08,-2,-6.83333333,-0.5,0.666666667,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13,250,40.925925930000005,0,-0.10499999999999998,0.07666666699999997,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,0,-7.62,-4.98,-1,0.0,0.0,0.0,0,900.0,0,0,0,0,0,0,0,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,-410,-140.55555556000002,0,0.0,0.0,0,0,0,0
1,0,3,1,0,0,0,1,-1,0,0,0,0.0,0.0,0,-3.0,0.0,0.0,0,395.0,0,1,0,0,0,0,0,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-290,-70.48387097,0,0.030000000000000027,0.0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,7.62,-12.7,-5,0.0,0.0,0.0,0,900.0,0,0,0,0,0,0,1,2015,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10,280,63.33333333,0,0.0,0.0,0,0,0,0
0,0,5,1,2,-1,-1,1,-4,-1,-2,2,5.08,12.7,-3,-4.47619047,0.7777777779999999,-1.079365079,0,165.0,0,1,0,0,0,0,0,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,825,343.26086957,0,-0.133174603,-0.11047618999999997,0,0,-1,0
1,0,3,0,0,0,1,-1,2,1,3,-1,-2.54,-10.16,3,2.08333333,-0.291666667,-1.0,0,900.0,0,0,0,0,1,0,0,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-15,0,0.0,0,-0.0679166670000001,-0.21916666699999998,0,0,-1,0
0,0,3,1,2,0,-2,0,-2,-1,0,-2,-7.62,-5.08,-2,2.33333333,-0.333333333,-0.583333333,0,900.0,0,0,0,0,0,0,1,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-15,755,311.19047619,0,-0.09833333299999997,-0.23416666699999997,0,0,0,0
0,0,3,0,0,0,0,0,2,-1,-1,0,-7.62,-20.32,0,-22.0,0.0,0.0,0,239.0,0,1,0,0,0,0,0,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,725,300.0,0,-0.13,-0.6,0,1,0,0
0,0,3,0,0,-2,-7,6,-38,0,1,-4,2.54,2.54,4,11.26428571,-0.65,-2.128571429,0,900.0,0,0,0,0,0,0,1,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-10,450,164.18367347,0,0.04642857100000003,0.07257142899999997,0,-2,-2,0
0,0,3,0,0,-2,-6,2,-18,0,-1,-2,0.0,5.08,-4,-26.33333333,0.272727273,-0.666666667,0,225.0,0,1,0,0,0,0,0,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,280,63.33333333,0,-0.04818181799999999,0.11242424200000001,0,0,-3,0
0,0,3,1,0,-1,-1,2,-6,-1,-1,0,2.54,2.54,0,19.25,-0.5,-2.25,0,900.0,0,0,0,0,0,0,1,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-220,-16.666666669999998,0,0.0,-0.6775,0,0,0,0
1,0,3,1,0,-8,-9,4,-36,-2,-1,0,15.24,10.16,5,6.26666667,-0.6,-1.766666667,0,900.0,0,0,0,0,0,0,1,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-260,-48.571428569999995,0,0.09600000000000003,-0.21799999999999997,0,-3,-5,0
1,0,3,0,0,0,0,0,0,0,0,0,0.0,2.54,3,0.0,0.0,0.0,0,900.0,0,0,0,0,0,0,0,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,30,480,181.53846154000001,0,0.0,0.0,0,0,0,0
0,0,3,0,0,0,0,0,2,0,0,0,-7.62,7.62,5,18.0,1.0,0.0,0,900.0,0,0,0,0,0,0,1,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,15,-345,-105.94594595000001,0,-0.15000000000000002,0.0,0,0,0,0
0,0,5,0,3,-1,-9,6,-36,-1,-1,-6,0.0,5.08,6,40.10526316,-0.39473684200000003,2.486842105,0,1500.0,0,0,0,0,0,0,1,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,-10,-8.281573500000007,0,-0.030921052999999976,0.23434210500000002,0,0,-2,0
0,0,3,-4,-1,4,10,-5,37,1,4,0,-5.08,-2.54,-7,5.0,-0.48611111100000004,1.333333334,0,261.0,0,0,0,0,0,1,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,825,343.26086957,0,-0.21277777699999995,0.282638889,0,1,5,0
0,0,3,0,0,0,-1,-1,-2,-1,0,0,0.0,-5.08,10,-10.33333333,1.0,0.0,0,449.0,0,0,0,0,0,1,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,-300,-77.5,0,-0.06666666599999999,0.243333334,0,0,-1,0
0,0,3,0,0,-2,-2,0,-3,0,-2,0,-2.54,-5.08,-8,-7.33333333,1.0,-0.333333333,0,116.0,0,1,0,0,0,0,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,-10,1275,511.66666667,0,-0.22333333299999997,-0.246666667,0,0,0,0
0,0,3,0,-2,-2,-2,0,-4,0,0,-1,2.54,12.7,1,-25.5,-1.0,-1.5,0,854.0,0,0,0,0,0,1,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,1350,537.5,0,0.030000000000000027,-0.6,0,0,-1,0
0,0,3,0,-1,-1,-1,2,-2,-1,0,-1,10.16,2.54,3,32.33333333,-0.166666667,2.833333333,0,194.0,0,0,0,0,0,1,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-590,-234.23076923,0,0.020000000000000018,0.5399999999999999,0,-1,1,0
0,0,3,0,0,-1,-4,2,-14,0,-1,-1,2.54,2.54,4,-5.125,-0.125,0.875,0,900.0,0,0,0,0,0,0,1,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,370,120.0,0,-0.11874999999999997,0.7625,0,-1,-1,0
0,0,3,0,-1,-1,0,-1,1,0,-1,1,-10.16,-20.32,-3,-39.83333333,0.333333333,1.333333333,0,900.0,0,0,0,0,0,0,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,470,175.78431373,0,0.040000000000000036,0.583333333,0,-1,1,0
0,0,3,1,0,0,0,1,-4,0,0,0,-5.08,10.16,-3,-22.0,-0.5,0.0,0,900.0,0,0,0,0,0,0,1,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,320,91.17647059000001,0,-0.475,0.0,0,0,0,0
1,0,3,0,0,0,0,0,-2,0,0,0,5.08,0.0,10,-19.0,0.0,0.0,0,192.0,0,0,0,0,0,1,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-385,-127.38095238,0,-0.030000000000000027,0.0,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,0,-2.54,-7.62,-3,0.0,0.0,0.0,0,694.0,0,1,0,0,0,0,0,2015,3,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-290,-70.48387097,0,0.0,0.0,0,0,0,0
1,1,5,0,-2,0,7,-4,32,-2,1,0,-5.08,-5.08,-2,16.34313726,0.20588235300000002,0.764705882,0,1500.0,0,0,0,0,0,0,1,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,850,377.77777778,0,-0.06892156799999999,0.23294117600000003,0,-1,7,0
1,1,5,0,1,1,1,0,3,-1,0,-1,12.7,5.08,0,0.0,-1.0,-5.0,0,557.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,10,300,77.5,0,-0.17500000000000004,-0.71,0,1,1,0
0,0,3,0,0,1,1,-3,3,-3,4,1,7.62,15.24,-3,-10.01587301,0.793650793,-1.992063492,0,900.0,0,0,0,0,0,0,1,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,-15,720,313.68421053,0,0.026031746000000022,0.12547619,-1,-2,-1,0
1,0,3,1,1,-2,-4,3,-16,-1,-5,0,10.16,20.32,4,16.38461538,-0.076923077,0.025641025,0,900.0,0,0,0,0,0,0,1,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,-310,-87.5,0,0.37948717899999995,0.122307692,0,0,1,0
1,0,3,1,1,-2,-6,4,-28,-1,-1,0,2.54,2.54,5,23.63636364,-0.545454545,-0.9090909090000001,0,900.0,0,0,0,0,0,0,1,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,-1350,-586.66666667,0,0.060909091000000026,-0.355454545,0,-2,-3,0
0,0,3,0,0,-1,1,-3,14,-1,-3,0,2.54,2.54,0,11.03174603,0.111111111,-0.158730158,0,393.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,700,302.97297297,0,-0.12873015799999998,-0.14436507900000004,0,3,1,-1
0,0,3,0,-1,-1,-1,-1,0,-1,-1,0,5.08,10.16,-5,-32.5,1.0,-3.0,0,547.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,640,275.14925373,0,-0.27,-0.71,0,1,-1,0
1,0,3,1,2,0,-3,3,-17,0,-3,2,5.08,0.0,4,-13.6,0.3,-0.25,0,458.0,0,0,0,0,0,1,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,230,26.666666669999998,0,0.044999999999999984,-0.07200000000000006,0,-1,-1,0
0,0,3,0,0,-3,-3,0,-7,0,0,0,-2.54,0.0,-4,-12.25,0.0,-1.25,0,792.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,590,247.74193548,0,-0.22499999999999998,-0.3375,0,0,-3,0
1,0,3,-1,-2,-2,-3,0,-10,0,0,0,-2.54,-2.54,-4,-47.5,-0.25,-0.75,0,394.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-10,1200,524.84848485,0,-0.13249999999999995,-0.25,0,0,-3,0
1,0,3,2,0,0,0,2,-5,0,0,0,-2.54,5.08,1,-36.5,0.0,-0.5,0,107.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-1285,-560.91549296,0,-0.10500000000000004,-0.5,0,0,0,0
1,0,3,0,0,1,1,0,3,0,0,0,5.08,5.08,-10,19.5,0.0,0.0,0,422.0,0,1,0,0,0,0,0,2015,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,240,35.0,0,-0.08000000000000002,0.0,0,1,0,0
0,1,5,0,-2,-2,-2,0,0,-4,0,-2,-2.54,0.0,-4,18.75,1.0,0.0,0,14.0,0,0,0,0,0,1,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,10,1200,524.84848485,0,0.09499999999999997,0.3125,0,0,0,0
1,0,3,0,-1,-1,-2,1,-7,0,0,-1,2.54,5.08,-7,-55.66666667,-1.333333333,-1.333333333,0,900.0,0,0,0,0,1,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,-975,-406.81818182,0,-0.08000000000000002,-0.72,0,0,-1,0
0,0,3,0,0,-1,7,-3,20,1,1,3,2.54,5.08,-8,-5.02341137,0.073578595,0.003344482,0,560.0,0,0,0,0,0,1,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,270,58.571428569999995,0,-0.012541805999999989,-0.042642139999999995,0,0,3,-1
0,0,3,0,0,0,0,0,2,0,-1,0,0.0,0.0,7,13.0,0.0,2.5,0,139.0,0,1,0,0,0,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,480,190.0,0,0.029999999999999916,0.275,0,0,1,0
0,0,3,0,-1,-1,9,-7,46,-1,-2,2,-2.54,-12.7,0,-6.91666667,0.041666667000000004,2.791666667,0,157.0,0,0,0,0,0,1,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,460,178.33333333000002,0,-0.013749999999999984,0.13624999999999998,0,4,5,-1
1,0,3,0,0,-3,-6,2,-14,0,-3,0,-2.54,5.08,1,-11.61538462,1.215384615,1.7384615380000001,0,100.0,0,0,0,0,0,1,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-15,500,201.53846154000001,0,0.14200000000000007,0.370615385,0,-1,-2,0
1,0,3,0,1,1,3,-2,15,-1,1,0,0.0,2.54,-5,12.21428571,-1.857142857,-2.285714286,0,137.0,0,1,0,0,0,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-310,-87.5,0,-0.03500000000000003,-0.160714286,0,1,1,0
0,0,3,-1,0,-2,-2,-1,0,0,-2,0,-2.54,-10.16,-7,-4.666666667,1.0,-0.666666667,0,498.0,0,1,0,0,0,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-13,1275,555.81560284,0,-0.556666667,-0.5,0,0,0,0
1,0,3,0,0,-1,-2,1,-5,0,-1,-1,-5.08,0.0,-1,41.5,-0.25,3.75,0,900.0,0,0,0,0,1,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-15,385,135.0,0,-0.02999999999999997,0.275,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,0.0,0.0,0,900.0,0,0,0,0,1,0,0,2015,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-220,-18.04347826,0,0.0,0.0,0,0,0,0
